Authors	Title	Journal	Vol:Issue:Page	Year	Pubmed_Id	Citation_Number	Authors_Full_Name	First_Author	LastAuthor	Affiliations	Grants
Phillips DR, Charo IF, Scarborough RM	GPIIb-IIIa: the responsive integrin.	Cell	65:3:359-62	1991	2018971		D R Phillips, I F Charo, R M Scarborough	D R Phillips	R M Scarborough	COR Therapeutics, Inc., South San Francisco, California 94080.	NA
Charo IF, Nannizzi L, Phillips DR, Hsu MA, Scarborough RM	Inhibition of fibrinogen binding to GP IIb-IIIa by a GP IIIa peptide.	J. Biol. Chem.	266:3:1415-21	1991	1703149		I F Charo, L Nannizzi, D R Phillips, M A Hsu, R M Scarborough	I F Charo	R M Scarborough	COR Therapeutics Inc., South San Francisco, California 94080.	NA
Charo IF, Nannizzi L, Smith JW, Cheresh DA	The vitronectin receptor alpha v beta 3 binds fibronectin and acts in concert with alpha 5 beta 1 in promoting cellular attachment and spreading on fibronectin.	J. Cell Biol.	111:6 Pt 1:2795-800	1990	1703545		I F Charo, L Nannizzi, J W Smith, D A Cheresh	I F Charo	D A Cheresh	COR Therapeutics, Inc., South San Francisco, California 94080.	NA
Brown DL, Phillips DR, Damsky CH, Charo IF	Synthesis and expression of the fibroblast fibronectin receptor in human monocytes.	J. Clin. Invest.	84:1:366-70	1989	2472429		D L Brown, D R Phillips, C H Damsky, I F Charo	D L Brown	I F Charo	Gladstone Foundation Laboratories for Cardiovascular Disease, University of California, San Francisco 94140-0608.	NHLBI NIH HHS; HL-01751
Phillips DR, Charo IF, Parise LV, Fitzgerald LA	The platelet membrane glycoprotein IIb-IIIa complex.	Blood	71:4:831-43	1988	2833328		D R Phillips, I F Charo, L V Parise, L A Fitzgerald	D R Phillips	L A Fitzgerald	Gladstone Foundation Laboratories, University of California, San Francisco 94140.	NHLBI NIH HHS; HL32254
Charo IF, Bekeart LS, Phillips DR	Platelet glycoprotein IIb-IIIa-like proteins mediate endothelial cell attachment to adhesive proteins and the extracellular matrix.	J. Biol. Chem.	262:21:9935-8	1987	2440865		I F Charo, L S Bekeart, D R Phillips	I F Charo	D R Phillips		NHLBI NIH HHS; HL 28947
Phillips DR, Fitzgerald LA, Charo IF, Parise LV	The platelet membrane glycoprotein IIb/IIIa complex. Structure, function, and relationship to adhesive protein receptors in nucleated cells.	Ann. N. Y. Acad. Sci.	509:177-87	1987	2827553		D R Phillips, L A Fitzgerald, I F Charo, L V Parise	D R Phillips	L V Parise	Gladstone Foundation Laboratories for Cardiovascular Disease, Department of Pathology, University of California, San Francisco 94140-0608.	NHLBI NIH HHS; HL 38405
Charo IF, Fitzgerald LA, Steiner B, Rall SC, Bekeart LS, Phillips DR	Platelet glycoproteins IIb and IIIa: evidence for a family of immunologically and structurally related glycoproteins in mammalian cells.	Proc. Natl. Acad. Sci. U.S.A.	83:21:8351-5	1986	3534886		I F Charo, L A Fitzgerald, B Steiner, S C Rall, L S Bekeart, D R Phillips	I F Charo	D R Phillips		NHLBI NIH HHS; HL32254
Charo IF, Yuen C, Perez HD, Goldstein IM	Chemotactic peptides modulate adherence of human polymorphonuclear leukocytes to monolayers of cultured endothelial cells.	J. Immunol.	136:9:3412-9	1986	3514759		I F Charo, C Yuen, H D Perez, I M Goldstein	I F Charo	I M Goldstein		NHLBI NIH HHS; HL-28475
Fitzgerald LA, Charo IF, Phillips DR	Human and bovine endothelial cells synthesize membrane proteins similar to human platelet glycoproteins IIb and IIIa.	J. Biol. Chem.	260:20:10893-6	1985	3161885		L A Fitzgerald, I F Charo, D R Phillips	L A Fitzgerald	D R Phillips		NHLBI NIH HHS; HL32254
Charo IF, Yuen C, Goldstein IM	Adherence of human polymorphonuclear leukocytes to endothelial monolayers: effects of temperature, divalent cations, and chemotactic factors on the strength of adherence measured with a new centrifugation assay.	Blood	65:2:473-9	1985	3967088		I F Charo, C Yuen, I M Goldstein	I F Charo	I M Goldstein		NHLBI NIH HHS; HL-28475
Charo IF, Shak S, Karasek MA, Davison PM, Goldstein IM	Prostaglandin I2 is not a major metabolite of arachidonic acid in cultured endothelial cells from human foreskin microvessels.	J. Clin. Invest.	74:3:914-9	1984	6432852		I F Charo, S Shak, M A Karasek, P M Davison, I M Goldstein	I F Charo	I M Goldstein		NHLBI NIH HHS; HL-28475
Detwiler TC, Charo IF, Feinman RD	Evidence that calcium regulates platelet function.	Thromb. Haemost.	40:2:207-11	1978	366791		T C Detwiler, I F Charo, R D Feinman	T C Detwiler	R D Feinman		NA
Charo IF, Feinman RD, Detwiler TC	Interrelations of platelet aggregation and secretion.	J. Clin. Invest.	60:4:866-73	1977	330568		I F Charo, R D Feinman, T C Detwiler	I F Charo	T C Detwiler		NA
Charo IF, Feinman RD, Detwiler TC, Smith JB, Ingerman CM, Silver MJ	Prostaglandin endoperoxides and thromboxane A2 can induce platelet aggregation in the absence of secretion.	Nature	269:5623:66-9	1977	895887		I F Charo, R D Feinman, T C Detwiler, J B Smith, C M Ingerman, M J Silver	I F Charo	M J Silver		NA
Feinman RD, Lubowsky J, Charo I, Zabinski MP	The lumi-aggregometer: a new instrument for simultaneous measurement of secretion and aggregation by platelets.	J. Lab. Clin. Med.	90:1:125-9	1977	874364		R D Feinman, J Lubowsky, I Charo, M P Zabinski	R D Feinman	M P Zabinski		NA
Charo IF, Feinman RD, Detwiler TC	Inhibition of platelet secretion by an antagonist of intracellular calcium.	Biochem. Biophys. Res. Commun.	72:4:1462-7	1976	793588		I F Charo, R D Feinman, T C Detwiler	I F Charo	T C Detwiler		NA
