Authors	Title	Journal	Vol:Issue:Page	Year	Pubmed_Id	Citation_Number	Authors_Full_Name	First_Author	LastAuthor	Affiliations	Grants
Romero DP, Blackburn EH	Circular rDNA replicons persist in Tetrahymena thermophila transformants synthesizing GGGGTC telomeric repeats.	J. Eukaryot. Microbiol.	42:1:32-43		7537144	18	D P Romero, E H Blackburn	D P Romero	E H Blackburn	Department of Pharmacology, School of Medicine, University of Minnesota, Minneapolis 55455.	NIGMS NIH HHS; GM32565
Bhattacharyya A, Blackburn EH	Architecture of telomerase RNA.	EMBO J.	13:23:5721-31	1994	7988568	57	A Bhattacharyya, E H Blackburn	A Bhattacharyya	E H Blackburn	Department of Microbiology and Immunology, University of California, San Francisco 94143.	NIGMS NIH HHS; GM 26259
Blackburn EH	Telomeres: no end in sight.	Cell	77:5:621-3	1994	8205611	245	E H Blackburn	E H Blackburn	E H Blackburn	Department of Microbiology and Immunology, University of California, San Francisco 94143-0414.	NA
Kapler GM, Orias E, Blackburn EH	Tetrahymena thermophila mutants defective in the developmentally programmed maturation and maintenance of the rDNA minichromosome.	Genetics	137:2:455-66	1994	8070657	15	G M Kapler, E Orias, E H Blackburn	G M Kapler	E H Blackburn	Department of Microbiology and Immunology, University of California, San Francisco 94143.	NIGMS NIH HHS; GM32565
McEachern MJ, Blackburn EH	A conserved sequence motif within the exceptionally diverse telomeric sequences of budding yeasts.	Proc. Natl. Acad. Sci. U.S.A.	91:8:3453-7	1994	8159768	69	M J McEachern, E H Blackburn	M J McEachern	E H Blackburn	Department of Microbiology and Immunology, University of California, San Francisco 94143.	NIGMS NIH HHS; GM 26259
Strahl C, Blackburn EH	The effects of nucleoside analogs on telomerase and telomeres in Tetrahymena.	Nucleic Acids Res.	22:6:893-900	1994	8152919	100	C Strahl, E H Blackburn	C Strahl	E H Blackburn	Department of Microbiology and Immunology, University of California-San Francisco 94143-0414.	NIGMS NIH HHS; GM26259
Gilley D, Blackburn EH	Lack of telomere shortening during senescence in Paramecium.	Proc. Natl. Acad. Sci. U.S.A.	91:5:1955-8	1994	8127914	22	D Gilley, E H Blackburn	D Gilley	E H Blackburn	Department of Microbiology and Immunology, University of California, San Francisco 94143.	NIGMS NIH HHS; GM 26259
Shippen DE, Blackburn EH, Price CM	DNA bound by the Oxytricha telomere protein is accessible to telomerase and other DNA polymerases.	Proc. Natl. Acad. Sci. U.S.A.	91:1:405-9	1994	7506421	27	D E Shippen, E H Blackburn, C M Price	D E Shippen	C M Price	Department of Microbiology and Immunology, University of California, San Francisco 94143.	NIGMS NIH HHS; GM41803
Kapler GM, Blackburn EH	A weak germ-line excision mutation blocks developmentally controlled amplification of the rDNA minichromosome of Tetrahymena thermophila.	Genes Dev.	8:1:84-95	1994	8288130	34	G M Kapler, E H Blackburn	G M Kapler	E H Blackburn	Department of Microbiology and Immunology, University of California, San Francisco 94143.	NIGMS NIH HHS; GM-32565
Lee MS, Blackburn EH	Sequence-specific DNA primer effects on telomerase polymerization activity.	Mol. Cell. Biol.	13:10:6586-99	1993	8413255	88	M S Lee, E H Blackburn	M S Lee	E H Blackburn	Department of Microbiology and Immunology, University of California, San Francisco 94143-0414.	NIGMS NIH HHS; GM26259
Lundblad V, Blackburn EH	An alternative pathway for yeast telomere maintenance rescues est1- senescence.	Cell	73:2:347-60	1993	8477448	586	V Lundblad, E H Blackburn	V Lundblad	E H Blackburn	Department of Microbiology and Immunology University of California, San Francisco 94143-0414.	NIGMS NIH HHS; GM32565
Lee MS, Gallagher RC, Bradley J, Blackburn EH	In vivo and in vitro studies of telomeres and telomerase.	Cold Spring Harb. Symp. Quant. Biol.	58:707-18	1993	7956088	31	M S Lee, R C Gallagher, J Bradley, E H Blackburn	M S Lee	E H Blackburn	Department of Microbiology and Immunology, University of California, San Francisco 94143-0414.	NIGMS NIH HHS; GM-32565
Blackburn EH	Telomerases.	Annu. Rev. Biochem.	61:113-29	1992	1497307	532	E H Blackburn	E H Blackburn	E H Blackburn	Department of Microbiology and Immunology, University of California, San Francisco 94143-0414.	NIGMS NIH HHS; GM 32565
Yu GL, Blackburn EH	Developmentally programmed healing of chromosomes by telomerase in Tetrahymena.	Cell	67:4:823-32	1991	1934071	180	G L Yu, E H Blackburn	G L Yu	E H Blackburn	Department of Microbiology and Immunology, University of California, San Francisco 94143.	NIGMS NIH HHS; GM32565
Romero DP, Blackburn EH	A conserved secondary structure for telomerase RNA.	Cell	67:2:343-53	1991	1840508	195	D P Romero, E H Blackburn	D P Romero	E H Blackburn	Department of Microbiology and Immunology, University of California, San Francisco 94143.	NIGMS NIH HHS; GM 26259
Blackburn EH	Telomeres.	Trends Biochem. Sci.	16:10:378-81	1991	1785140	114	E H Blackburn	E H Blackburn	E H Blackburn	Department of Microbiology and Immunology, University of California, San Francisco 94143.	NIGMS NIH HHS; GM32565
Wyman C, Blackburn EH	Tel-1 transposon-like elements of Tetrahymena thermophila are associated with micronuclear genome rearrangements.	Genetics	129:1:57-67	1991	1657703	5	C Wyman, E H Blackburn	C Wyman	E H Blackburn	Department of Molecular and Cell Biology, University of California, Berkeley 94720.	NIGMS NIH HHS; GM32565
Blackburn EH	Structure and function of telomeres.	Nature	350:6319:569-73	1991	1708110	2041	E H Blackburn	E H Blackburn	E H Blackburn		NA
Blackburn EH	Telomeres and their synthesis.	Science	249:4968:489-90	1990	2200120	64	E H Blackburn	E H Blackburn	E H Blackburn	Department of Molecular and Cell Biology, University of California, Berkeley 94720.	NA
Yu GL, Blackburn EH	Amplification of tandemly repeated origin control sequences confers a replication advantage on rDNA replicons in Tetrahymena thermophila.	Mol. Cell. Biol.	10:5:2070-80	1990	2325646	34	G L Yu, E H Blackburn	G L Yu	E H Blackburn	Department of Molecular and Cell Biology, University of California, Berkeley 94720.	NIGMS NIH HHS; GM32565
Blackburn EH	Telomeres: structure and synthesis.	J. Biol. Chem.	265:11:5919-21	1990	2180936	87	E H Blackburn	E H Blackburn	E H Blackburn	Department of Molecular and Cell Biology, University of California, Berkeley 94720.	NA
Yu GL, Bradley JD, Attardi LD, Blackburn EH	In vivo alteration of telomere sequences and senescence caused by mutated Tetrahymena telomerase RNAs.	Nature	344:6262:126-32	1990	1689810	499	G L Yu, J D Bradley, L D Attardi, E H Blackburn	G L Yu	E H Blackburn	Department of Molecular and Cell Biology, University of California, Berkeley.	NA
Lundblad V, Blackburn EH	RNA-dependent polymerase motifs in EST1: tentative identification of a protein component of an essential yeast telomerase.	Cell	60:4:529-30	1990	2406024	48	V Lundblad, E H Blackburn	V Lundblad	E H Blackburn		NA
Shippen-Lentz D, Blackburn EH	Functional evidence for an RNA template in telomerase.	Science	247:4942:546-52	1990	1689074	281	D Shippen-Lentz, E H Blackburn	D Shippen-Lentz	E H Blackburn	Department of Molecular and Cell Biology, University of California, Berkeley 94720.	NA
Blackburn EH	Cell biology: telomeres sans frontières.	Nature	343:6254:122	1990	2296304	5	E H Blackburn	E H Blackburn	E H Blackburn		NA
Blackburn EH	Telomeres and their synthesis.	Harvey Lect.	86:1-18		2152134		E H Blackburn	E H Blackburn	E H Blackburn	Department of Microbiology and Immunology, University of California, San Francisco.	NA
Yu GL, Blackburn EH	Transformation of Tetrahymena thermophila with a mutated circular ribosomal DNA plasmid vector.	Proc. Natl. Acad. Sci. U.S.A.	86:21:8487-91	1989	2813408	38	G L Yu, E H Blackburn	G L Yu	E H Blackburn	Department of Molecular Biology, University of California, Berkeley 94720.	NIGMS NIH HHS; GM32565
Robinson EK, Cohen PD, Blackburn EH	A novel DNA deletion-ligation reaction catalyzed in vitro by a developmentally controlled activity from Tetrahymena cells.	Cell	58:5:887-900	1989	2776215	5	E K Robinson, P D Cohen, E H Blackburn	E K Robinson	E H Blackburn	Department of Molecular Biology, University of California, Berkeley 94720.	NIGMS NIH HHS; GM 26259
Phan HL, Forney J, Blackburn EH	Analysis of Paramecium macronuclear DNA using pulsed field gel electrophoresis.	J. Protozool.	36:4:402-8		2769603	19	H L Phan, J Forney, E H Blackburn	H L Phan	E H Blackburn	Department of Molecular Biology, University of California, Berkeley 94720.	NIGMS NIH HHS; GM26259
Shippen-Lentz D, Blackburn EH	Telomere terminal transferase activity from Euplotes crassus adds large numbers of TTTTGGGG repeats onto telomeric primers.	Mol. Cell. Biol.	9:6:2761-4	1989	2474761	100	D Shippen-Lentz, E H Blackburn	D Shippen-Lentz	E H Blackburn	Department of Molecular Biology, University of California, Berkeley 94720.	NIGMS NIH HHS; GM 26259
Shampay J, Blackburn EH	Tetrahymena micronuclear sequences that function as telomeres in yeast.	Nucleic Acids Res.	17:8:3247-60	1989	2657657	14	J Shampay, E H Blackburn	J Shampay	E H Blackburn	Department of Molecular Biology, University of California-Berkeley 94720.	NA
Yaeger PC, Orias E, Shaiu WL, Larson DD, Blackburn EH	The replication advantage of a free linear rRNA gene is restored by somatic recombination in Tetrahymena thermophila.	Mol. Cell. Biol.	9:2:452-60	1989	2710110		P C Yaeger, E Orias, W L Shaiu, D D Larson, E H Blackburn	P C Yaeger	E H Blackburn	Department of Biological Sciences, University of California, Santa Barbara 93106.	NIGMS NIH HHS; GM33029
Greider CW, Blackburn EH	A telomeric sequence in the RNA of Tetrahymena telomerase required for telomere repeat synthesis.	Nature	337:6205:331-7	1989	2463488	951	C W Greider, E H Blackburn	C W Greider	E H Blackburn	Cold Spring Harbor Laboratory, New York 11724.	NA
Blackburn EH, Greider CW, Henderson E, Lee MS, Shampay J, Shippen-Lentz D	Recognition and elongation of telomeres by telomerase.	Genome	31:2:553-60	1989	2698831	78	E H Blackburn, C W Greider, E Henderson, M S Lee, J Shampay, D Shippen-Lentz	E H Blackburn	D Shippen-Lentz	Department of Molecular Biology, University of California, Berkeley 94720.	NIGMS NIH HHS; GM 26259
Henderson ER, Blackburn EH	An overhanging 3' terminus is a conserved feature of telomeres.	Mol. Cell. Biol.	9:1:345-8	1989	2927395	240	E R Henderson, E H Blackburn	E R Henderson	E H Blackburn	Department of Zoology, Iowa State University, Ames 50011.	NIGMS NIH HHS; GM26259
Orias E, Larson D, Hu YF, Yu GL, Karttunen J, Løvlie A, Haller B, Blackburn EH	Replacement of the macronuclear ribosomal RNA genes of a mutant Tetrahymena using electroporation.	Gene	70:2:295-301	1988	3215519	17	E Orias, D Larson, Y F Hu, G L Yu, J Karttunen, A Løvlie, B Haller, E H Blackburn	E Orias	E H Blackburn	Department of Biological Sciences, University of California, Santa Barbara 93106.	NIGMS NIH HHS; GM332029
Yu GL, Hasson M, Blackburn EH	Circular ribosomal DNA plasmids transform Tetrahymena thermophila by homologous recombination with endogenous macronuclear ribosomal DNA.	Proc. Natl. Acad. Sci. U.S.A.	85:14:5151-5	1988	2839832	38	G L Yu, M Hasson, E H Blackburn	G L Yu	E H Blackburn	Department of Molecular Biology, University of California, Berkeley 94720.	NIGMS NIH HHS; GM32565
Spangler EA, Ryan T, Blackburn EH	Developmentally regulated telomere addition in Tetrahymena thermophila.	Nucleic Acids Res.	16:12:5569-85	1988	2838822	21	E A Spangler, T Ryan, E H Blackburn	E A Spangler	E H Blackburn	Department of Molecular Biology, University of California, Berkeley 94720.	NIGMS NIH HHS; GM32565
Forney JD, Blackburn EH	Developmentally controlled telomere addition in wild-type and mutant paramecia.	Mol. Cell. Biol.	8:1:251-8	1988	3336360	98	J D Forney, E H Blackburn	J D Forney	E H Blackburn	Department of Molecular Biology, University of California, Berkeley 94720.	NIGMS NIH HHS; GM26259
Shampay J, Blackburn EH	Generation of telomere-length heterogeneity in Saccharomyces cerevisiae.	Proc. Natl. Acad. Sci. U.S.A.	85:2:534-8	1988	3277178	118	J Shampay, E H Blackburn	J Shampay	E H Blackburn	Department of Molecular Biology, University of California, Berkeley 94720.	NA
Greider CW, Blackburn EH	The telomere terminal transferase of Tetrahymena is a ribonucleoprotein enzyme with two kinds of primer specificity.	Cell	51:6:887-98	1987	3319189	606	C W Greider, E H Blackburn	C W Greider	E H Blackburn	Department of Molecular Biology, University of California, Berkeley 94720.	NIGMS NIH HHS; GM 26259
Henderson E, Hardin CC, Walk SK, Tinoco I, Blackburn EH	Telomeric DNA oligonucleotides form novel intramolecular structures containing guanine-guanine base pairs.	Cell	51:6:899-908	1987	3690664	428	E Henderson, C C Hardin, S K Walk, I Tinoco, E H Blackburn	E Henderson	E H Blackburn	Department of Molecular Biology, University of California, Berkeley 94720.	NIGMS NIH HHS; GM26259
Forney J, Henderson ER, Blackburn EH	Identification of the telomeric sequence of the acellular slime molds Didymium iridis and Physarum polycephalum.	Nucleic Acids Res.	15:22:9143-52	1987	3684591	50	J Forney, E R Henderson, E H Blackburn	J Forney	E H Blackburn	Department of Molecular Biology, University of California, Berkeley 94720.	NIGMS NIH HHS; GM26259
Budarf M, Blackburn E	S1 nuclease sensitivity of a double-stranded telomeric DNA sequence.	Nucleic Acids Res.	15:15:6273-92	1987	2819822	30	M Budarf, E Blackburn	M Budarf	E Blackburn		NA
Larson DD, Spangler EA, Blackburn EH	Dynamics of telomere length variation in Tetrahymena thermophila.	Cell	50:3:477-83	1987	3607876	110	D D Larson, E A Spangler, E H Blackburn	D D Larson	E H Blackburn		NIGMS NIH HHS; GM 26259
Larson DD, Blackburn EH, Yaeger PC, Orias E	Control of rDNA replication in Tetrahymena involves a cis-acting upstream repeat of a promoter element.	Cell	47:2:229-40	1986	3768955	109	D D Larson, E H Blackburn, P C Yaeger, E Orias	D D Larson	E Orias		NIGMS NIH HHS; GM33029
Challoner PB, Blackburn EH	Conservation of sequences adjacent to the telomeric C4A2 repeats of ciliate macronuclear ribosomal RNA gene molecules.	Nucleic Acids Res.	14:15:6299-311	1986	3092184	16	P B Challoner, E H Blackburn	P B Challoner	E H Blackburn		NIGMS NIH HHS; GM 32565
Budarf ML, Blackburn EH	Chromatin structure of the telomeric region and 3'-nontranscribed spacer of Tetrahymena ribosomal RNA genes.	J. Biol. Chem.	261:1:363-9	1986	3001053	49	M L Budarf, E H Blackburn	M L Budarf	E H Blackburn		NIGMS NIH HHS; GM26259
Blackburn EH, Karrer KM	Genomic reorganization in ciliated protozoans.	Annu. Rev. Genet.	20:501-21	1986	3101582	65	E H Blackburn, K M Karrer	E H Blackburn	K M Karrer		NA
Cherry JM, Blackburn EH	The internally located telomeric sequences in the germ-line chromosomes of Tetrahymena are at the ends of transposon-like elements.	Cell	43:3 Pt 2:747-58	1985	3000613	81	J M Cherry, E H Blackburn	J M Cherry	E H Blackburn		NIGMS NIH HHS; GM32565
Greider CW, Blackburn EH	Identification of a specific telomere terminal transferase activity in Tetrahymena extracts.	Cell	43:2 Pt 1:405-13	1985	3907856	1663	C W Greider, E H Blackburn	C W Greider	E H Blackburn		NIGMS NIH HHS; GM 26259
Howard EA, Blackburn EH	Reproducible and variable genomic rearrangements occur in the developing somatic nucleus of the ciliate Tetrahymena thermophila.	Mol. Cell. Biol.	5:8:2039-50	1985	3018547	56	E A Howard, E H Blackburn	E A Howard	E H Blackburn		NIGMS NIH HHS; GM 26259
Spangler EA, Blackburn EH	The nucleotide sequence of the 17S ribosomal RNA gene of Tetrahymena thermophila and the identification of point mutations resulting in resistance to the antibiotics paromomycin and hygromycin.	J. Biol. Chem.	260:10:6334-40	1985	3997824	156	E A Spangler, E H Blackburn	E A Spangler	E H Blackburn		NIGMS NIH HHS; GM32565
Bruns PJ, Katzen AL, Martin L, Blackburn EH	A drug-resistant mutation in the ribosomal DNA of Tetrahymena.	Proc. Natl. Acad. Sci. U.S.A.	82:9:2844-6	1985	2986140	50	P J Bruns, A L Katzen, L Martin, E H Blackburn	P J Bruns	E H Blackburn		NIGMS NIH HHS; GM27871
Challoner PB, Amin AA, Pearlman RE, Blackburn EH	Conserved arrangements of repeated DNA sequences in nontranscribed spacers of ciliate ribosomal RNA genes: evidence for molecular coevolution.	Nucleic Acids Res.	13:7:2661-80	1985	3923439	47	P B Challoner, A A Amin, R E Pearlman, E H Blackburn	P B Challoner	E H Blackburn		NIGMS NIH HHS; GM 32565
Shampay J, Szostak JW, Blackburn EH	DNA sequences of telomeres maintained in yeast.	Nature	310:5973:154-7		6330571	337	J Shampay, J W Szostak, E H Blackburn	J Shampay	E H Blackburn		NA
Blackburn EH	Telomeres: do the ends justify the means?	Cell	37:1:7-8	1984	6722877	A1984SR71400006	E H Blackburn	E H Blackburn	E H Blackburn		NA
Blackburn EH, Challoner PB	Identification of a telomeric DNA sequence in Trypanosoma brucei.	Cell	36:2:447-57	1984	6319025	138	E H Blackburn, P B Challoner	E H Blackburn	P B Challoner		NIGMS NIH HHS; GM25926
Blackburn EH	The molecular structure of centromeres and telomeres.	Annu. Rev. Biochem.	53:163-94	1984	6383193	554	E H Blackburn	E H Blackburn	E H Blackburn		NA
Blackburn EH, Pan WC, Johnson CC	Methylation of ribosomal RNA genes in the macronucleus of Tetrahymena thermophila.	Nucleic Acids Res.	11:15:5131-45	1983	6308573	29	E H Blackburn, W C Pan, C C Johnson	E H Blackburn	C C Johnson		NIGMS NIH HHS; GM 26259
Blackburn EH, Budarf ML, Challoner PB, Cherry JM, Howard EA, Katzen AL, Pan WC, Ryan T	DNA termini in ciliate macronuclei.	Cold Spring Harb. Symp. Quant. Biol.	47 Pt 2:1195-207	1983	6407801		E H Blackburn, M L Budarf, P B Challoner, J M Cherry, E A Howard, A L Katzen, W C Pan, T Ryan	E H Blackburn	T Ryan		NIGMS NIH HHS; GM-26259
Szostak JW, Blackburn EH	Cloning yeast telomeres on linear plasmid vectors.	Cell	29:1:245-55	1982	6286143	363	J W Szostak, E H Blackburn	J W Szostak	E H Blackburn		NA
Pan WC, Orias E, Flacks M, Blackburn EH	Allele-specific, selective amplification of a ribosomal RNA gene in Tetrahymena thermophila.	Cell	28:3:595-604	1982	6280878	56	W C Pan, E Orias, M Flacks, E H Blackburn	W C Pan	E H Blackburn		NA
Yao MC, Blackburn E, Gall J	Tandemly repeated C-C-C-C-A-A hexanucleotide of Tetrahymena rDNA is present elsewhere in the genome and may be related to the alteration of the somatic genome.	J. Cell Biol.	90:2:515-20	1981	7287815	33	M C Yao, E Blackburn, J Gall	M C Yao	J Gall		NA
Katzen AL, Cann GM, Blackburn EH	Sequence-specific fragmentation of macronuclear DNA in a holotrichous ciliate.	Cell	24:2:313-20	1981	6786754	75	A L Katzen, G M Cann, E H Blackburn	A L Katzen	E H Blackburn		NA
Blackburn EH, Chiou SS	Non-nucleosomal packaging of a tandemly repeated DNA sequence at termini of extrachromosomal DNA coding for rRNA in Tetrahymena.	Proc. Natl. Acad. Sci. U.S.A.	78:4:2263-7	1981	6941283	74	E H Blackburn, S S Chiou	E H Blackburn	S S Chiou		NIGMS NIH HHS; GM 26259
Pan WC, Blackburn EH	Single extrachromosomal ribosomal RNA gene copies are synthesized during amplification of the rDNA in Tetrahymena.	Cell	23:2:459-66	1981	7471208	64	W C Pan, E H Blackburn	W C Pan	E H Blackburn		NA
Yao MC, Blackburn E, Gall JG	Amplification of the rRNA genes in Tetrahymena.	Cold Spring Harb. Symp. Quant. Biol.	43 Pt 2:1293-6	1979	290442	25	M C Yao, E Blackburn, J G Gall	M C Yao	J G Gall		NA
Blackburn EH, Gall JG	A tandemly repeated sequence at the termini of the extrachromosomal ribosomal RNA genes in Tetrahymena.	J. Mol. Biol.	120:1:33-53	1978	642006	449	E H Blackburn, J G Gall	E H Blackburn	J G Gall		NA
Blackburn EH	Transcription and sequence analysis of a fragment of bacteriophage phiX174 DNA.	J. Mol. Biol.	107:4:417-31	1976	826641	8	E H Blackburn	E H Blackburn	E H Blackburn		NA
Air GM, Blackburn EH, Coulson AR, Galibert F, Sanger F, Sedat JW, Ziff EB	Gene F of bacteriophage phiX174. Correlation of nucleotide sequences from the DNA and amino acid sequences from the gene product.	J. Mol. Biol.	107:4:445-58	1976	1088826	24	G M Air, E H Blackburn, A R Coulson, F Galibert, F Sanger, J W Sedat, E B Ziff	G M Air	E B Ziff		NA
Air GM, Blackburn EH, Sanger F, Coulson AR	The nucleotide and amino acid sequences of the N (5') terminal region of gene G of bacteriophage phiphiX 174.	J. Mol. Biol.	96:4:703-19	1975	1081600	30	G M Air, E H Blackburn, F Sanger, A R Coulson	G M Air	A R Coulson		NA
Blackburn EH	Transcription by Escherichia coli RNA polymerase of a single-stranded fragment by bacteriophage phiX174 DNA 48 residues in length.	J. Mol. Biol.	93:3:367-74	1975	806693	14	E H Blackburn	E H Blackburn	E H Blackburn		NA
Heredia JE, Mukundan L, Chen FM, Mueller AA, Deo RC, Locksley RM, Rando TA, Chawla A	Type 2 innate signals stimulate fibro/adipogenic progenitors to facilitate muscle regeneration.	Cell	153:2:376-88	2013	23582327	000317349700016	Jose E Heredia, Lata Mukundan, Francis M Chen, Alisa A Mueller, Rahul C Deo, Richard M Locksley, Thomas A Rando, Ajay Chawla	Jose E Heredia	Ajay Chawla	Cardiovascular Research Institute, University of California, San Francisco, San Francisco, CA 94158-9001, USA.	NIA NIH HHS; R37 AG023806
Locksley RM	Raggin' on T-bet.	Cell Metab.	17:4:473-4	2013	23562073		Richard M Locksley	Richard M Locksley	Richard M Locksley	HHMI and Departments of Medicine and Microbiology and Immunology, University of California, San Francisco, San Francisco, CA 94143-0795, USA. locksley@medicine.ucsf.edu	NA
Molofsky AB, Nussbaum JC, Liang HE, Van Dyken SJ, Cheng LE, Mohapatra A, Chawla A, Locksley RM	Innate lymphoid type 2 cells sustain visceral adipose tissue eosinophils and alternatively activated macrophages.	J. Exp. Med.	210:3:535-49	2013	23420878	000315997000009	Ari B Molofsky, Jesse C Nussbaum, Hong-Erh Liang, Steven J Van Dyken, Laurence E Cheng, Alexander Mohapatra, Ajay Chawla, Richard M Locksley	Ari B Molofsky	Richard M Locksley	Howard Hughes Medical Institute, University of California, San Francisco, San Francisco 94143, USA.	Howard Hughes Medical Institute; 
Oghumu S, Dong R, Varikuti S, Shawler T, Kampfrath T, Terrazas CA, Lezama-Davila C, Ahmer BM, Whitacre CC, Rajagopalan S, Locksley R, Sharpe AH, Satoskar AR	Distinct populations of innate CD8+ T cells revealed in a CXCR3 reporter mouse.	J. Immunol.	190:5:2229-40	2013	23338236	000315089100037	Steve Oghumu, Ran Dong, Sanjay Varikuti, Todd Shawler, Thomas Kampfrath, Cesar A Terrazas, Claudio Lezama-Davila, Brian M M Ahmer, Caroline C Whitacre, Sanjay Rajagopalan, Richard Locksley, Arlene H Sharpe, Abhay R Satoskar	Steve Oghumu	Abhay R Satoskar	Department of Pathology, The Ohio State University Medical Center, Columbus, OH 43210, USA.	NIDCR NIH HHS; T32DE014320
Spits H, Artis D, Colonna M, Diefenbach A, Di Santo JP, Eberl G, Koyasu S, Locksley RM, McKenzie AN, Mebius RE, Powrie F, Vivier E	Innate lymphoid cells--a proposal for uniform nomenclature.	Nat. Rev. Immunol.	13:2:145-9	2013	23348417	7	Hergen Spits, David Artis, Marco Colonna, Andreas Diefenbach, James P Di Santo, Gerard Eberl, Shigeo Koyasu, Richard M Locksley, Andrew N J McKenzie, Reina E Mebius, Fiona Powrie, Eric Vivier	Hergen Spits	Eric Vivier	Tytgat Institute for Liver and Intestinal Research, Academic Medical Center, University of Amsterdam, Amsterdam, The Netherlands. hergen.spits@amc.uva.nl	Howard Hughes Medical Institute; 
Cheng LE, Hartmann K, Roers A, Krummel MF, Locksley RM	Perivascular mast cells dynamically probe cutaneous blood vessels to capture immunoglobulin E.	Immunity	38:1:166-75	2013	23290520	000314195500018	Laurence E Cheng, Karin Hartmann, Axel Roers, Matthew F Krummel, Richard M Locksley	Laurence E Cheng	Richard M Locksley	Department of Pediatrics, University of California, San Francisco, San Francisco, CA 94143, USA.	Howard Hughes Medical Institute; 
Van Dyken SJ, Locksley RM	Interleukin-4- and interleukin-13-mediated alternatively activated macrophages: roles in homeostasis and disease.	Annu. Rev. Immunol.	31:317-43	2013	23298208		Steven J Van Dyken, Richard M Locksley	Steven J Van Dyken	Richard M Locksley	Departments of Medicine and Microbiology & Immunology, Howard Hughes Medical Institute, University of California, San Francisco, California 94143, USA.	Howard Hughes Medical Institute; 
Dickgreber N, Farrand KJ, van Panhuys N, Knight DA, McKee SJ, Chong ML, Miranda-Hernandez S, Baxter AG, Locksley RM, Le Gros G, Hermans IF	Immature murine NKT cells pass through a stage of developmentally programmed innate IL-4 secretion.	J. Leukoc. Biol.	92:5:999-1009	2012	22941735	000310584500011	Nina Dickgreber, Kathryn J Farrand, Nicholas van Panhuys, Deborah A Knight, Sara J McKee, Mei L Chong, Socorro Miranda-Hernandez, Alan G Baxter, Richard M Locksley, Graham Le Gros, Ian F Hermans	Nina Dickgreber	Ian F Hermans	Malaghan Institute of Medical Research, Wellington, New Zealand.	NA
Price AE, Reinhardt RL, Liang HE, Locksley RM	Marking and quantifying IL-17A-producing cells in vivo.	PLoS ONE	7:6:e39750	2012	22768117		April E Price, R Lee Reinhardt, Hong-Erh Liang, Richard M Locksley	April E Price	Richard M Locksley	Howard Hughes Medical Institute, University of California San Francisco, San Francisco, California, United States of America.	Howard Hughes Medical Institute; 
Thornton EE, Looney MR, Bose O, Sen D, Sheppard D, Locksley R, Huang X, Krummel MF	Spatiotemporally separated antigen uptake by alveolar dendritic cells and airway presentation to T cells in the lung.	J. Exp. Med.	209:6:1183-99	2012	22585735		Emily E Thornton, Mark R Looney, Oishee Bose, Debasish Sen, Dean Sheppard, Richard Locksley, Xiaozhu Huang, Matthew F Krummel	Emily E Thornton	Matthew F Krummel	Department of Pathology, University of California, San Francisco, San Francisco, CA 94143, USA.	Howard Hughes Medical Institute; 
Nussbaum JC, Locksley RM	Infectious (Non)tolerance--frustrated commensalism gone awry?	Cold Spring Harb Perspect Biol	4:5:	2012	22456498		Jesse C Nussbaum, Richard M Locksley	Jesse C Nussbaum	Richard M Locksley	Department of Medicine, University of California, San Francisco, 94143, USA.	Howard Hughes Medical Institute; 
Liang HE, Reinhardt RL, Bando JK, Sullivan BM, Ho IC, Locksley RM	Divergent expression patterns of IL-4 and IL-13 define unique functions in allergic immunity.	Nat. Immunol.	13:1:58-66	2012	22138715	34	Hong-Erh Liang, R Lee Reinhardt, Jennifer K Bando, Brandon M Sullivan, I-Cheng Ho, Richard M Locksley	Hong-Erh Liang	Richard M Locksley	Howard Hughes Medical Institute, University of California San Francisco, San Francisco, California, USA.	Howard Hughes Medical Institute; 
Nguyen KD, Qiu Y, Cui X, Goh YP, Mwangi J, David T, Mukundan L, Brombacher F, Locksley RM, Chawla A	Alternatively activated macrophages produce catecholamines to sustain adaptive thermogenesis.	Nature	480:7375:104-8	2011	22101429	44	Khoa D Nguyen, Yifu Qiu, Xiaojin Cui, Y P Sharon Goh, Julia Mwangi, Tovo David, Lata Mukundan, Frank Brombacher, Richard M Locksley, Ajay Chawla	Khoa D Nguyen	Ajay Chawla	Immunology Program, Stanford University, Palo Alto, California 94305, USA.	Howard Hughes Medical Institute; 
Elliott ER, Van Ziffle JA, Scapini P, Sullivan BM, Locksley RM, Lowell CA	Deletion of Syk in neutrophils prevents immune complex arthritis.	J. Immunol.	187:8:4319-30	2011	21918195	10	Emily R Elliott, Jessica A Van Ziffle, Patrizia Scapini, Brandon M Sullivan, Richard M Locksley, Clifford A Lowell	Emily R Elliott	Clifford A Lowell	Biomedical Sciences Program, University of California, San Francisco, San Francisco, CA 94143, USA.	Howard Hughes Medical Institute; 
